,Age,MonthlyIncome,DurationOfPitch,Passport,ProductPitched,PitchSatisfactionScore,NumberOfTrips,NumberOfFollowups,Designation,PreferredPropertyStar,CityTier,MaritalStatus_Unmarried,TotalVisiting,Gender,Occupation_Small Business,Occupation_Salaried,OwnCar,Occupation_Large Business,TypeofContact_Company Invited
4442,0.7674418604651162,0.38776676918666697,-0.04241973439571344,1,2,5,5.0,4.0,0,3.0,3,0,4.0,1,0,0,0,1,1
4698,0.4883720930232558,0.7908445252921023,1.0801628456740868,0,1,1,2.0,5.0,1,3.0,1,0,7.0,0,0,1,1,0,0
1266,0.5348837209302326,-1.2398560397541258,-0.04241973439571344,0,0,5,2.0,3.0,2,5.0,1,0,4.0,1,0,1,1,0,0
2235,0.4651162790697675,-1.1340655285315846,-0.7908081211089137,0,0,3,4.0,3.0,2,3.0,1,0,2.0,1,0,1,1,0,1
2164,0.34883720930232565,-0.31319479483487184,-1.1650023144655137,0,2,4,1.0,4.0,0,3.0,1,1,3.0,0,0,1,1,0,0
3249,0.6511627906976744,0.14854499286952907,0.08231166338981993,0,2,3,3.0,5.0,0,3.0,3,0,5.0,0,0,1,0,0,1
3442,0.2093023255813954,-0.18731999482759976,-0.7908081211089137,0,0,3,2.0,5.0,2,3.0,1,1,4.0,1,1,0,0,0,0
4174,0.34883720930232565,-0.40804831711523326,-0.16715113218124683,0,0,1,3.0,2.0,2,4.0,1,0,6.0,1,0,1,0,0,1
4127,0.7906976744186046,1.5200434062189059,-0.04241973439571344,0,1,3,7.0,5.0,1,4.0,1,0,5.0,1,0,1,1,0,0
2572,0.11627906976744184,-0.4619378444485203,-0.7908081211089137,0,0,5,2.0,4.0,2,3.0,1,0,7.0,1,0,0,1,1,0
746,0.5348837209302326,2.276684186673361,-0.2918825299667802,0,4,4,2.0,5.0,4,3.0,1,0,2.0,0,0,1,1,0,1
3535,0.37209302325581395,-0.104596587555838,2.078014027958354,0,2,1,3.0,5.0,0,4.0,1,1,5.0,1,0,1,0,0,0
2659,0.5581395348837209,1.7389820394069098,-0.2918825299667802,1,1,2,5.0,4.0,1,3.0,3,1,6.0,0,0,1,0,0,0
311,0.6279069767441862,-0.6590024997521643,-0.2918825299667802,0,1,2,2.0,3.0,1,5.0,1,0,5.0,1,0,1,1,0,1
3620,0.744186046511628,2.3001489993129476,1.703819834601754,0,3,4,5.0,4.0,3,4.0,1,0,4.0,0,0,1,0,0,0
2157,0.41860465116279066,-1.1941195405413731,-0.9155395188944471,0,0,5,5.0,3.0,2,3.0,1,1,4.0,1,1,0,1,0,0
3072,0.4651162790697675,0.29589606207235464,0.9554314478885536,0,2,5,6.0,5.0,0,3.0,3,0,7.0,1,1,0,1,0,0
1792,0.32558139534883723,-0.6898249231346717,-0.9155395188944471,0,2,3,1.0,1.0,0,3.0,1,1,3.0,0,1,0,0,0,0
1432,0.4418604651162791,1.038020475385371,0.08231166338981993,1,1,1,2.0,1.0,1,3.0,1,0,3.0,0,0,1,0,0,0
3491,0.37209302325581395,-0.0940573073024645,-0.16715113218124683,0,2,3,2.0,4.0,0,5.0,3,0,4.0,1,1,0,0,0,1
2397,0.41860465116279066,-0.6192316308715096,-0.04241973439571344,0,0,1,2.0,3.0,2,3.0,2,0,2.0,0,0,0,1,1,0
4762,0.41860465116279066,-0.4911694330758015,-0.541345325537847,0,0,1,3.0,5.0,2,3.0,1,0,5.0,1,0,1,1,0,1
20,0.45633174702942136,-0.234050765762369,0.20704306117535332,0,2,3,1.0,2.0,0,3.0,1,0,5.0,0,0,1,1,0,1
4385,0.4883720930232558,0.9898977240397789,0.20704306117535332,0,2,3,5.0,4.0,0,3.0,1,0,6.0,0,1,0,0,0,0
999,0.5581395348837209,1.6455204975373714,0.08231166338981993,0,3,3,1.0,3.0,3,5.0,2,0,3.0,0,0,1,0,0,0
1807,0.45633174702942136,-0.234050765762369,-0.04241973439571344,0,0,1,1.0,4.0,2,3.0,1,1,1.0,1,0,1,1,0,0
1265,0.34883720930232565,-1.0875336119412184,-0.6660767233233803,0,2,1,6.0,3.0,0,4.0,1,0,2.0,1,0,0,0,1,1
442,0.41860465116279066,0.2895327230514499,0.08231166338981993,0,1,2,2.0,3.0,1,3.0,3,1,3.0,1,1,0,1,0,1
2214,0.4418604651162791,-0.7451064308787817,-0.2918825299667802,0,2,4,6.0,5.0,0,4.0,1,0,3.0,0,1,0,1,0,0
4792,0.5813953488372093,0.2835670927193517,-0.7908081211089137,0,2,1,2.0,2.0,0,5.0,2,0,6.0,1,1,0,1,0,1
3064,0.41860465116279066,-0.4547790880500025,2.3274768235294205,0,0,4,3.0,5.0,2,5.0,1,1,5.0,0,1,0,1,0,0
3193,0.813953488372093,2.982617109304982,-0.7908081211089137,0,4,3,3.0,6.0,4,3.0,3,0,4.0,0,1,0,1,0,0
695,0.4418604651162791,0.4146121056811089,-1.1650023144655137,0,1,2,6.0,4.0,1,3.0,3,0,3.0,1,0,1,1,0,0
2599,0.2790697674418605,-0.10479544190024127,-1.0402709166799804,0,2,3,3.0,4.0,0,3.0,1,0,5.0,1,0,0,0,1,1
4272,0.4418604651162791,0.3593305979369989,-1.0402709166799804,0,2,1,6.0,4.0,0,3.0,3,1,5.0,0,1,0,1,0,1
2081,0.39534883720930236,0.3374566200526388,-0.2918825299667802,0,1,3,4.0,3.0,1,3.0,1,1,3.0,1,0,1,0,0,0
1134,0.39534883720930236,-1.1601154476484132,-0.2918825299667802,0,0,3,2.0,4.0,2,3.0,1,0,3.0,1,0,1,1,0,0
586,0.13953488372093026,-1.1593200302708002,-0.04241973439571344,0,0,5,2.0,4.0,2,4.0,1,0,2.0,1,0,1,1,0,1
206,0.09302325581395354,-1.2321007203223984,-0.541345325537847,1,0,4,2.0,2.0,2,4.0,1,0,2.0,1,0,1,0,0,0
2107,0.32558139534883723,-1.2348846811440441,-1.1650023144655137,0,0,5,1.0,3.0,2,3.0,1,0,3.0,1,0,1,1,0,1
4556,0.4883720930232558,-0.3871686109528895,0.08231166338981993,0,0,4,2.0,5.0,2,4.0,3,0,7.0,1,1,0,0,0,0
4228,0.5116279069767442,2.4303985948970914,0.20704306117535332,1,3,3,3.0,4.0,3,5.0,1,0,7.0,1,1,0,1,0,0
4074,0.11627906976744184,-0.501708713329175,1.3296256412451537,0,0,1,3.0,4.0,2,3.0,1,0,5.0,1,1,0,1,0,0
4069,0.2790697674418605,-0.10479544190024127,-1.0402709166799804,0,2,3,3.0,4.0,0,3.0,1,0,4.0,1,0,0,0,1,1
4471,0.41860465116279066,0.04911782066789235,-0.7908081211089137,0,2,4,4.0,4.0,0,5.0,1,0,7.0,0,0,1,1,0,1
4857,0.6744186046511628,-0.28296893448557425,0.8307000501030202,1,2,1,8.0,6.0,0,3.0,3,0,5.0,1,1,0,0,0,0
3121,0.744186046511628,0.5084713562394539,-0.04241973439571344,0,1,4,6.0,4.0,1,4.0,1,0,4.0,0,0,1,0,0,0
521,0.2093023255813954,-0.7709574956512072,-0.2918825299667802,1,2,2,2.0,2.0,0,3.0,3,0,5.0,0,1,0,1,0,1
3748,0.5348837209302326,-0.07914323147221901,0.4565058567464201,0,2,1,4.0,4.0,0,5.0,1,0,5.0,0,0,1,1,0,0
931,0.2790697674418605,-0.7614124871198501,-0.2918825299667802,1,2,3,1.0,3.0,0,3.0,1,1,5.0,0,1,0,1,0,1
1122,0.2558139534883721,-0.7558445654765584,-0.2918825299667802,1,0,3,2.0,3.0,2,5.0,1,1,3.0,1,1,0,0,0,0
2362,0.023255813953488413,-1.3253634078475336,0.08231166338981993,1,0,5,2.0,4.0,2,4.0,1,1,5.0,0,1,0,0,0,1
1590,0.2790697674418605,-1.1754272321674653,1.703819834601754,0,0,3,2.0,5.0,2,3.0,1,0,3.0,1,0,1,0,0,1
4803,0.2325581395348838,-0.519207895636663,0.7059686523174868,1,0,4,3.0,4.0,2,5.0,1,0,4.0,1,0,1,1,0,0
1411,0.16279069767441867,-1.2601391828832598,-0.9155395188944471,0,0,4,5.0,3.0,2,4.0,2,0,2.0,0,0,1,0,0,0
1504,0.13953488372093026,-1.2390606223765128,-1.1650023144655137,1,0,3,3.0,3.0,2,3.0,1,0,5.0,1,1,0,0,0,0
1872,0.2790697674418605,-0.3871686109528895,0.3317744589608867,0,2,1,1.0,3.0,0,3.0,3,1,3.0,0,0,0,1,1,0
3155,0.2790697674418605,-0.48560151143250985,0.20704306117535332,1,0,5,8.0,5.0,2,5.0,1,1,6.0,0,0,1,1,0,0
1179,0.37209302325581395,-0.6146579809502343,-0.7908081211089137,0,2,5,2.0,3.0,0,4.0,1,0,5.0,0,0,1,1,0,0
2048,0.4651162790697675,-0.5058846545616438,-0.9155395188944471,1,2,1,7.0,1.0,0,5.0,1,1,3.0,0,0,1,0,0,1
3728,0.5116279069767442,1.7137275376676941,0.20704306117535332,0,1,3,2.0,4.0,1,3.0,1,1,5.0,1,1,0,1,0,0
3022,0.4883720930232558,0.22550162415359587,-0.7908081211089137,1,2,2,8.0,2.0,0,5.0,1,1,7.0,0,0,1,1,0,1
2005,0.5348837209302326,2.1112373721298376,0.08231166338981993,0,4,1,4.0,4.0,4,3.0,2,0,4.0,1,0,1,1,0,0
2296,0.4651162790697675,-1.1294918786103092,-1.1650023144655137,0,0,4,2.0,1.0,2,3.0,2,0,2.0,1,0,1,1,0,0
217,0.2558139534883721,-1.2857913933112821,-1.1650023144655137,0,0,2,1.0,3.0,2,3.0,1,1,2.0,1,0,0,0,1,0
3105,0.6046511627906977,-0.01610640429638133,-0.04241973439571344,0,2,3,6.0,4.0,0,4.0,1,0,4.0,0,0,1,1,0,0
4315,0.9069767441860465,1.6636162428780692,-0.2918825299667802,0,3,3,2.0,2.0,3,5.0,3,0,4.0,0,0,1,1,0,1
1173,0.41860465116279066,-0.10260804411180527,-0.541345325537847,0,1,4,5.0,3.0,1,5.0,1,0,3.0,0,0,1,1,0,0
2456,0.32558139534883723,-0.38478235882005024,2.2027454257438874,0,0,3,3.0,4.0,2,3.0,1,0,5.0,1,0,1,0,0,0
4292,0.39534883720930236,0.09107608733698304,1.3296256412451537,1,2,1,2.0,2.0,0,3.0,3,1,5.0,1,1,0,0,0,1
3852,0.13953488372093026,-0.4372799057425144,0.4565058567464201,0,0,5,3.0,4.0,2,3.0,1,1,5.0,1,0,1,1,0,0
4801,0.5813953488372093,1.6594403016456005,2.2027454257438874,1,1,3,5.0,4.0,1,5.0,1,0,4.0,0,1,0,0,0,1
1763,0.18604651162790697,-0.5361105149109413,-0.6660767233233803,1,2,1,2.0,4.0,0,3.0,3,1,2.0,1,1,0,1,0,0
199,0.4651162790697675,-0.45000658378432395,2.452208221314954,0,2,2,4.0,3.0,0,3.0,1,0,3.0,1,0,0,0,1,0
1175,0.4883720930232558,-0.642099880477886,0.3317744589608867,0,2,3,5.0,3.0,0,4.0,1,0,4.0,1,1,0,1,0,0
838,0.5581395348837209,1.0408044362070168,0.3317744589608867,1,3,5,1.0,3.0,3,5.0,3,1,3.0,1,0,1,1,0,1
1882,0.6511627906976744,-0.7385442375134736,-0.2918825299667802,0,2,5,3.0,3.0,0,3.0,1,0,3.0,0,1,0,1,0,0
4542,0.4651162790697675,0.29589606207235464,0.9554314478885536,0,2,5,6.0,5.0,0,3.0,3,0,5.0,1,1,0,1,0,0
2282,0.5813953488372093,0.4565703723501996,2.2027454257438874,0,1,4,1.0,3.0,1,5.0,1,0,2.0,0,0,1,1,0,1
1426,0.32558139534883723,-1.130883859021132,2.452208221314954,0,0,3,2.0,4.0,2,4.0,1,1,2.0,0,0,1,1,0,0
4597,0.18604651162790697,-0.4838118223328804,1.3296256412451537,1,0,1,3.0,5.0,2,4.0,3,0,5.0,1,1,0,0,0,0
70,0.9534883720930233,-0.6067038071741034,-1.1650023144655137,0,2,5,1.0,4.0,0,3.0,3,1,3.0,0,0,1,1,0,1
572,0.2558139534883721,-0.234050765762369,-0.2918825299667802,0,2,2,5.0,3.0,0,3.0,1,0,3.0,0,1,0,1,0,0
1379,0.2093023255813954,-1.125713646066647,1.5790884368162204,0,0,1,2.0,4.0,2,4.0,2,0,2.0,0,0,1,1,0,1
98,0.9302325581395349,1.06347383146899,0.08231166338981993,0,3,3,1.0,3.0,3,3.0,3,1,3.0,1,1,0,1,0,0
4020,0.7674418604651162,2.6499337911183054,-1.0402709166799804,1,4,1,3.0,4.0,4,4.0,1,0,7.0,0,0,1,0,0,1
141,0.45633174702942136,-1.0085884372131189,2.452208221314954,0,0,2,6.0,3.0,2,3.0,1,1,2.0,1,1,0,1,0,0
4459,0.3023255813953488,0.09107608733698304,2.3274768235294205,0,2,3,2.0,4.0,0,3.0,3,0,7.0,1,1,0,1,0,0
1473,0.34883720930232565,-1.1165663462240965,-0.7908081211089137,1,0,1,2.0,3.0,2,3.0,1,0,3.0,0,0,1,1,0,1
4075,0.2325581395348838,-0.5611661623057538,0.08231166338981993,0,0,3,8.0,4.0,2,4.0,1,0,5.0,1,1,0,1,0,1
2800,0.5813953488372093,0.3847839540206179,-0.7908081211089137,0,2,2,5.0,5.0,0,3.0,1,1,6.0,1,0,1,0,0,0
4168,0.2790697674418605,0.4146121056811089,1.454357039030687,0,2,1,4.0,4.0,0,3.0,3,0,4.0,1,1,0,1,0,0
4337,0.3023255813953488,0.7091153897423569,1.703819834601754,0,1,1,2.0,4.0,1,5.0,3,0,6.0,0,0,1,1,0,1
3895,0.4883720930232558,0.0988314067687107,0.20704306117535332,0,2,4,3.0,4.0,0,3.0,3,0,7.0,0,0,1,0,0,0
467,0.4418604651162791,0.061645644365298576,-0.04241973439571344,0,1,2,2.0,3.0,1,4.0,3,0,3.0,1,1,0,1,0,1
2405,0.32558139534883723,-0.4603470096932942,-0.7908081211089137,0,0,4,2.0,3.0,2,3.0,1,1,2.0,0,0,1,1,0,1
1365,0.2558139534883721,-1.4780835443492475,1.8285512323872872,0,0,3,2.0,1.0,2,5.0,3,1,3.0,1,0,0,1,1,1
4573,0.2558139534883721,0.01232976695328677,-0.41661392775231354,0,2,3,3.0,4.0,0,3.0,3,1,6.0,1,1,0,0,0,0
598,0.2325581395348838,-0.234050765762369,-0.2918825299667802,0,0,3,7.0,3.0,2,3.0,1,1,2.0,1,1,0,0,0,0
629,0.2325581395348838,-0.7134885901186612,-0.16715113218124683,0,0,2,2.0,0.0,2,3.0,2,0,4.0,1,1,0,0,0,0
4231,0.813953488372093,0.018891960318594792,-0.04241973439571344,0,2,1,4.0,5.0,0,4.0,1,0,4.0,1,1,0,1,0,0
3886,0.2790697674418605,-0.011731608719509314,-1.0402709166799804,1,0,3,2.0,4.0,2,3.0,1,0,4.0,1,1,0,1,0,0
804,0.6976744186046512,1.6626219711560528,-1.1650023144655137,0,3,2,3.0,1.0,3,3.0,1,1,2.0,1,1,0,0,0,1
1113,0.45633174702942136,-0.234050765762369,-1.1650023144655137,0,2,4,5.0,3.0,0,5.0,1,0,5.0,1,0,0,1,1,1
4753,0.5813953488372093,0.0614467900208953,-0.541345325537847,0,2,5,2.0,4.0,0,5.0,3,1,4.0,1,1,0,1,0,0
3573,0.5813953488372093,2.9364829014034224,0.08231166338981993,0,4,1,2.0,5.0,4,3.0,1,1,6.0,1,0,1,1,0,0
2173,0.4651162790697675,-0.5683249187042716,0.08231166338981993,1,2,3,2.0,3.0,0,3.0,3,1,2.0,0,0,0,1,1,1
3093,0.8372093023255814,1.874998410978749,1.8285512323872872,0,3,5,8.0,4.0,3,3.0,1,1,6.0,0,0,1,1,0,0
153,0.6279069767441862,-1.2281236334343328,-0.04241973439571344,0,2,4,1.0,3.0,0,4.0,1,0,2.0,1,0,1,1,0,0
4779,0.3023255813953488,-0.14536172815850906,2.5769396191004876,0,2,1,2.0,4.0,0,5.0,3,0,5.0,1,0,1,1,0,0
725,0.45633174702942136,-0.234050765762369,0.5812372545319534,1,0,5,2.0,4.0,2,4.0,1,0,3.0,1,0,1,1,0,0
2529,0.9069767441860465,0.48003518498978587,-0.16715113218124683,0,1,2,6.0,6.0,1,3.0,1,1,4.0,1,0,1,0,0,0
4266,0.7209302325581396,1.5228273670405517,2.5769396191004876,0,1,4,5.0,4.0,1,3.0,3,0,6.0,0,1,0,0,0,0
2135,0.6744186046511628,-1.0400074236288361,-0.9155395188944471,1,0,1,2.0,4.0,2,3.0,3,1,3.0,0,0,1,0,0,0
461,0.39534883720930236,-0.7288003746377133,-0.2918825299667802,0,2,4,2.0,3.0,0,3.0,3,1,5.0,0,1,0,0,0,0
1527,0.45633174702942136,-0.234050765762369,1.703819834601754,1,0,4,4.0,3.0,2,5.0,1,0,1.0,0,1,0,0,0,0
4435,0.2325581395348838,-0.039571216935967594,-0.6660767233233803,1,2,1,3.0,2.0,0,3.0,3,0,5.0,0,1,0,1,0,1
1930,0.18604651162790697,-0.234050765762369,-0.2918825299667802,0,2,5,6.0,3.0,0,3.0,3,0,2.0,1,1,0,0,0,0
1397,0.8372093023255814,-1.1189525983569357,-0.04241973439571344,0,2,5,4.0,3.0,0,3.0,1,0,4.0,0,0,1,0,0,0
242,0.5348837209302326,-1.0841530880863628,1.2048942434596204,0,2,2,3.0,3.0,0,5.0,1,0,2.0,1,0,1,1,0,0
4562,0.4651162790697675,-0.3724533894670473,1.5790884368162204,0,0,1,7.0,4.0,2,3.0,3,0,4.0,0,1,0,1,0,1
3634,0.34883720930232565,0.12408590850792643,-0.7908081211089137,0,2,4,2.0,4.0,0,4.0,1,0,5.0,1,1,0,0,0,0
2246,0.04651162790697677,-1.2330949920444148,-0.04241973439571344,1,0,4,2.0,3.0,2,3.0,3,1,2.0,0,1,0,1,0,1
4475,0.813953488372093,2.3882414738835975,-0.6660767233233803,0,3,5,3.0,5.0,3,5.0,3,0,3.0,1,1,0,1,0,0
1249,0.2558139534883721,-1.146195643540184,-0.04241973439571344,0,0,1,2.0,5.0,2,4.0,3,1,3.0,0,1,0,1,0,0
1663,0.5813953488372093,-1.2796269086347807,-0.2918825299667802,0,0,4,5.0,1.0,2,3.0,1,0,2.0,1,1,0,1,0,1
4071,0.9534883720930233,-0.2982807190046263,0.08231166338981993,1,0,1,6.0,5.0,2,4.0,1,0,6.0,0,1,0,1,0,0
3560,0.8837209302325583,2.931113834104534,2.2027454257438874,0,4,3,3.0,5.0,4,3.0,3,0,5.0,1,1,0,1,0,0
1396,0.813953488372093,0.38259655623218186,1.8285512323872872,1,1,3,7.0,3.0,1,5.0,3,1,5.0,1,0,1,1,0,0
1630,0.09302325581395354,-1.2330949920444148,1.2048942434596204,0,0,1,2.0,3.0,2,3.0,1,0,3.0,1,1,0,1,0,0
1457,0.5116279069767442,-1.2971260909422686,-0.9155395188944471,0,0,1,3.0,3.0,2,3.0,1,0,4.0,0,1,0,1,0,0
3112,0.2558139534883721,-0.49097057873139827,0.08231166338981993,0,0,3,7.0,4.0,2,3.0,1,0,6.0,0,1,0,1,0,0
3956,0.2093023255813954,-0.5076743436612732,2.078014027958354,0,0,1,3.0,6.0,2,3.0,1,1,4.0,1,0,1,0,0,0
1576,0.744186046511628,1.9185475124030658,-1.1650023144655137,1,4,1,4.0,3.0,4,4.0,1,0,5.0,0,0,1,0,0,1
2665,0.37209302325581395,-0.44225126435259626,-0.541345325537847,0,0,4,8.0,5.0,2,4.0,1,0,4.0,0,1,0,0,0,0
2507,0.9767441860465117,0.55500327282982,2.078014027958354,0,1,3,2.0,4.0,1,5.0,3,1,4.0,0,0,1,1,0,0
2437,0.5116279069767442,-1.2203683140026051,1.0801628456740868,0,0,1,1.0,1.0,2,5.0,2,0,3.0,1,0,1,1,0,0
4163,0.6511627906976744,0.315781496512682,-0.16715113218124683,0,2,1,6.0,2.0,0,3.0,1,0,5.0,1,0,1,1,0,1
2515,0.2790697674418605,-0.4261440624559311,-0.7908081211089137,0,0,4,2.0,4.0,2,4.0,1,0,5.0,1,0,1,0,0,0
2151,0.4651162790697675,1.0058060715920407,-1.1650023144655137,0,1,4,2.0,3.0,1,5.0,1,0,4.0,0,0,0,1,1,0
101,0.32558139534883723,-1.1072201920371425,-1.1650023144655137,0,0,2,2.0,3.0,2,5.0,1,1,5.0,1,0,1,0,0,0
3572,0.4418604651162791,0.14238050819302758,-0.2918825299667802,1,2,4,5.0,2.0,0,5.0,1,0,6.0,1,0,1,1,0,1
4808,0.8604651162790699,2.571784033767819,-0.6660767233233803,0,3,5,3.0,4.0,3,3.0,1,0,4.0,1,0,1,0,0,0
194,0.6279069767441862,1.6441285171265485,-0.9155395188944471,0,3,4,1.0,4.0,3,3.0,1,0,3.0,1,1,0,1,0,1
2336,0.5116279069767442,-0.234050765762369,-0.2918825299667802,0,2,4,6.0,3.0,0,4.0,3,0,4.0,1,1,0,1,0,1
3127,0.18604651162790697,-0.4838118223328804,1.3296256412451537,1,0,2,3.0,5.0,2,4.0,3,0,4.0,1,1,0,0,0,0
1118,0.18604651162790697,-1.2851948302780722,-0.7908081211089137,0,0,3,2.0,3.0,2,3.0,1,0,3.0,0,0,1,1,0,0
1666,0.39534883720930236,-0.234050765762369,-0.2918825299667802,0,2,1,6.0,3.0,0,4.0,1,1,2.0,0,1,0,0,0,1
2063,0.41860465116279066,-0.6554231215529054,-1.1650023144655137,0,2,5,1.0,3.0,0,4.0,1,0,3.0,0,0,1,1,0,0
1944,0.13953488372093026,-1.1531555455942988,1.703819834601754,1,0,4,2.0,1.0,2,3.0,1,0,2.0,1,1,0,0,0,0
2380,0.11627906976744184,-1.4518347708880155,-1.0402709166799804,1,0,5,2.0,3.0,2,4.0,3,1,3.0,0,0,1,1,0,1
1753,0.8604651162790699,-0.6182373591494933,1.3296256412451537,1,2,1,4.0,3.0,0,3.0,1,0,2.0,1,0,0,0,1,0
4802,0.41860465116279066,1.0998641764947892,-0.04241973439571344,1,1,5,6.0,5.0,1,3.0,3,0,7.0,0,1,0,1,0,1
2828,0.4418604651162791,0.5468502447092857,-0.7908081211089137,0,1,2,3.0,5.0,1,3.0,3,0,5.0,1,1,0,1,0,0
3705,0.4883720930232558,0.19189523994944266,1.2048942434596204,1,2,5,5.0,6.0,0,3.0,1,0,5.0,1,1,0,0,0,0
2406,0.6279069767441862,1.8964746801743024,-1.0402709166799804,0,2,4,2.0,4.0,0,5.0,3,0,5.0,1,0,1,1,0,0
1769,0.7674418604651162,-0.6049141180744739,-0.9155395188944471,0,2,1,6.0,5.0,0,4.0,1,0,3.0,1,1,0,0,0,0
1004,0.45633174702942136,-0.9835327898183065,-0.2918825299667802,0,0,1,1.0,1.0,2,5.0,1,1,3.0,1,0,1,1,0,0
2767,0.2558139534883721,-0.27481590636504005,-0.7908081211089137,1,0,3,7.0,6.0,2,3.0,1,0,4.0,1,1,0,1,0,0
3996,0.8837209302325583,1.0724222769671374,-1.0402709166799804,0,1,1,5.0,4.0,1,3.0,3,0,7.0,1,0,1,0,0,0
3934,0.16279069767441867,-0.1660425799764495,0.3317744589608867,0,2,5,2.0,2.0,0,3.0,1,0,6.0,0,0,1,0,0,1
3835,0.4883720930232558,-0.3953216390734237,-1.0402709166799804,0,0,3,6.0,5.0,2,5.0,3,1,5.0,1,0,1,0,0,0
3083,0.744186046511628,-0.25174880241426034,-1.0402709166799804,0,0,4,4.0,4.0,2,5.0,1,0,4.0,0,0,0,1,1,0
3682,0.13953488372093026,-0.30842229056919324,-0.541345325537847,0,0,3,3.0,4.0,2,4.0,1,1,5.0,0,1,0,1,0,0
1424,0.39534883720930236,-0.6812741863253309,-0.04241973439571344,0,2,4,2.0,3.0,0,3.0,1,1,3.0,1,1,0,0,0,0
4130,0.3023255813953488,0.36788133474633966,2.2027454257438874,0,2,1,7.0,5.0,0,5.0,3,1,5.0,0,1,0,1,0,1
169,0.32558139534883723,-1.090914135796074,-0.41661392775231354,0,0,2,4.0,3.0,2,3.0,1,1,3.0,1,0,1,0,0,0
2371,0.6976744186046512,-1.186165366765242,1.8285512323872872,1,0,1,2.0,5.0,2,3.0,3,1,5.0,1,0,1,1,0,1
1349,0.18604651162790697,-1.111793841958418,-1.1650023144655137,1,0,4,2.0,4.0,2,3.0,1,0,2.0,0,0,1,0,0,0
3114,0.2325581395348838,-0.5027029850511914,-0.541345325537847,0,0,2,3.0,4.0,2,3.0,1,1,6.0,0,0,1,1,0,0
1201,0.45633174702942136,-0.234050765762369,-0.16715113218124683,1,0,4,2.0,4.0,2,3.0,1,1,5.0,1,1,0,1,0,0
426,0.2790697674418605,-1.1851710950432257,-0.9155395188944471,0,0,4,1.0,3.0,2,3.0,1,1,2.0,0,1,0,1,0,1
97,0.45633174702942136,-0.234050765762369,-0.6660767233233803,0,2,2,2.0,3.0,0,3.0,3,0,2.0,1,1,0,1,0,1
1120,0.45633174702942136,-0.234050765762369,0.8307000501030202,0,2,1,3.0,3.0,0,4.0,3,1,2.0,0,0,1,0,0,0
2292,0.45633174702942136,-0.234050765762369,-0.9155395188944471,0,2,4,3.0,3.0,0,3.0,1,1,4.0,1,0,1,1,0,1
2313,0.18604651162790697,-0.234050765762369,-0.2918825299667802,0,0,5,2.0,1.0,2,3.0,1,0,3.0,1,1,0,1,0,0
4658,0.4651162790697675,-0.013720152163542049,0.3317744589608867,0,2,4,7.0,6.0,0,4.0,1,0,5.0,0,1,0,1,0,0
82,0.8604651162790699,0.34103599825189773,-1.1650023144655137,0,1,2,4.0,3.0,1,3.0,3,0,4.0,1,0,1,0,0,0
1543,0.32558139534883723,-0.45815961190485816,-1.1650023144655137,0,2,3,2.0,3.0,0,4.0,1,0,3.0,1,0,1,1,0,0
2389,0.9534883720930233,0.39532323427399135,0.5812372545319534,1,1,5,1.0,3.0,1,3.0,1,1,2.0,0,0,1,1,0,1
2528,0.39534883720930236,-0.10360231583382164,-1.0402709166799804,0,2,5,3.0,4.0,0,4.0,1,0,5.0,1,1,0,0,0,0
4325,1.0,2.9271367472164687,-0.16715113218124683,0,4,5,7.0,4.0,4,5.0,1,0,4.0,0,0,1,1,0,0
3057,0.39534883720930236,-0.2205286703429464,-0.6660767233233803,0,0,2,2.0,4.0,2,3.0,2,0,5.0,1,0,1,1,0,0
4021,0.18604651162790697,0.17857199887442335,-0.41661392775231354,1,2,3,3.0,5.0,0,3.0,3,1,5.0,1,1,0,0,0,0
155,0.2558139534883721,-0.234050765762369,-0.2918825299667802,0,2,3,2.0,3.0,0,3.0,1,0,3.0,1,0,0,0,1,1
1133,0.5813953488372093,-0.7254198507828576,-0.2918825299667802,0,0,5,6.0,1.0,2,4.0,1,0,3.0,1,0,0,1,1,0
2392,0.6046511627906977,2.120981235005598,-0.04241973439571344,0,0,1,4.0,4.0,2,5.0,3,0,5.0,1,0,1,1,0,0
1034,0.6279069767441862,0.4627348570267011,1.3296256412451537,1,1,3,3.0,5.0,1,5.0,1,0,3.0,1,1,0,0,0,0
864,0.5348837209302326,-1.2760475304355217,-0.541345325537847,0,0,3,7.0,4.0,2,5.0,1,0,3.0,1,0,1,1,0,1
3931,0.11627906976744184,-0.3800098545543717,0.9554314478885536,1,0,3,3.0,2.0,2,3.0,1,0,7.0,1,1,0,0,0,1
2688,0.6511627906976744,2.854753765853677,-1.0402709166799804,0,4,4,3.0,3.0,4,3.0,1,0,7.0,1,0,1,1,0,0
1320,0.5581395348837209,-1.111197278925208,0.08231166338981993,0,0,4,4.0,3.0,2,3.0,1,0,2.0,1,0,0,1,1,1
898,0.5813953488372093,2.2303511244273984,-0.7908081211089137,0,4,5,4.0,5.0,4,3.0,1,0,3.0,1,0,1,1,0,0
2689,0.32558139534883723,1.755685804336785,-0.6660767233233803,0,1,4,2.0,4.0,1,3.0,1,0,7.0,1,1,0,1,0,1
1186,0.39534883720930236,-0.7840818823818233,-0.2918825299667802,1,2,3,4.0,3.0,0,3.0,3,1,2.0,1,0,1,1,0,1
